timestamp,operation,response_time,status
2025-06-23T06:19:31.653637,create_repository,1098.1230363249779,success
2025-06-23T06:19:31.981580,create_policy,327.7677819132805,success
2025-06-23T06:19:32.353124,check_scan_status,371.33651226758957,failed
2025-06-23T06:19:37.652279,create_policy,311.39105185866356,success
2025-06-23T06:19:42.375650,create_repository,322.0212832093239,success
2025-06-23T06:19:45.479738,create_policy,308.398250490427,success
2025-06-23T06:19:47.797259,get_violations,333.57471227645874,success
2025-06-23T06:19:54.322551,create_watch,2173.5082231462,success
